   -50,   328,   833
  -140,   337,   789
   -29,   342,   690
   -56,   269,   627
  -169,   284,   752
  -198,   258,   780
  -204,   277,   649
  -142,   422,   770
   -47,   295,   812
   -53,   313,   791
  -130,   318,   784
  -155,   376,   760
  -171,   518,   570
  -175,   357,   388
   -87,   101,   548
  -262,    40,  1597
   -34,  -243,  1396
   101,   169,   120
  -501,  -321,   188
  -107,   -57,   169
   190,  -227,  2674
    62,   -31,  1918
  -272,    80,    81
  -479,   -35,  -892
  -418,    12,  -545
   -38,  -134,  1222
   484,  -138,  3495
  -242,  -282,  2004
  -106,  -111,  -377
  -462,  -100, -1414
  -252,   -44,   216
   314,  -327,  2284
   300,   144,  3204
   -72,  -502,  -378
  -352,   105,  -769
  -328,   193,  -461
   294,     4,  1201
   165,    83,  3480
  -177,  -418,   757
  -184,   111,  -567
  -224,   428,  -600
    10,    60,   871
   177,    68,  2929
  -182,  -121,  1194
   170,   242,  -478
  -535,   309,  -812
    97,   -19,   547
   -42,    85,  2735
  -159,    -5,  1160
  -123,   315,  -596
  -723,   307,  -656
   269,   -85,  1038
    86,   131,  3168
   -60,  -221,   832
   117,    91,  -729
  -558,   312,  -538
   -45,  -154,  1036
   315,   445,  3195
  -890,   381,  1297
  -398,    62,  -480
   697,  -111,  -638
  1928,   223,  1264
 -1133,   248,  1902
 -1538,   752,   614
  -505,   257,   182
   154,  -254,  -327
   534,   -52,   671
  1030,   156,  2261
 -1537,   551,  2086
 -1235,  -102,    -6
   602,  -232,  -565
  1624,  -251,   582
   535,  -625,  1368
 -1884,   492,  1405
 -2494,   379,     7
  -358,  -545,   610
  1846,  -271,   780
  1841,  -371,   932
  -858,  -258,  1100
 -2953,   338,   404
 -1018,  -368,   890
  1289,  -234,   574
  2013,   -33,   962
   382,  -524,   802
 -1923,   311,   570
 -2788,   406,   503
   638,  -520,   727
  1906,   219,   598
   970,  -342,   550
  -577,  -195,   513
 -3541,   485,   351
  -985,  -592,   762
  1308,  -355,   556
  1841,  -212,   741
   841,  -634,   678
 -1767,   302,  1062
 -3107,   822,   438
  -113,  -604,   798
  1470,  -190,   489
  2090,  -298,   573
    17,  -578,   526
 -2810,   525,   720
 -1925,   -27,   721
   785,  -439,   730
  1721,   -12,   947
   978,  -301,   755
 -1057,   130,  1147
 -2648,   632,   148
  -941,  -242,   622
  1497,  -432,   425
  1892,  -273,   790
   167,  -556,   743
 -1897,   445,   535
 -2583,   577,   731
   232,  -345,   748
  1645,   -74,   608
  1208,  -296,   835
  -584,  -167,   750
 -3408,   637,   490
  -574,  -447,   103
  1668,  -277,   769
  1642,  -347,  1214
  -591,   -88,   789
 -2917,   742,   426
 -1075,  -290,   367
  1306,  -378,   958
  1717,    -3,  1052
   355,  -357,   521
 -2791,   555,   802
 -1939,   -54,   328
   614,  -426,   946
  1873,  -124,   869
  1412,  -394,   705
 -1602,   264,  1185
 -3372,   885,   434
   -75,  -367,   653
  1494,  -193,   520
  1826,  -553,   550
  -167,  -674,   249
 -3850,   844,  1171
 -1431,  -332,   722
   887,  -380,   782
  1791,  -208,   790
   922,  -366,   395
  -554,  -322,   574
 -3768,   895,   582
 -1141,  -583,   997
  1294,  -240,   443
  1839,   -90,   690
   687,  -522,    48
 -1754,   302,  1213
 -2323,   653,  1511
   464,    45,  1159
   589,  -212,  -211
   391,  -276,  -697
  -254,   -48,   894
  -228,   369,  2414
 -1890,   608,  1650
  -368,  -234,   430
  1088,  -444,   460
  2157,  -252,   147
   550,  -900,  1007
 -2477,   343,  1424
 -2560,   558,   770
  -111,  -488,   923
  1154,  -331,   597
  1939,  -448,   317
   503,  -658,   663
 -2794,   607,  1519
 -1852,   152,   766
   207,  -262,   852
  1299,  -320,   662
  1790,  -375,   421
   119,  -701,   827
 -2966,   630,  1417
 -1760,   -57,   895
   345,  -472,   715
  2025,  -314,   432
  1604,  -841,   974
 -1422,  -108,  1154
 -3258,   765,   330
  -762,  -307,   924
   810,  -303,   865
  2287,  -352,   452
   546,  -627,   569
 -2018,   332,  1361
 -2791,   438,   998
   169,  -578,   764
  1508,  -282,   484
  1970,  -588,   744
   101,  -770,   655
 -3420,   622,  1279
 -1494,   -65,   960
   402,  -227,   772
  1190,  -280,   716
  1786,  -393,   382
   332,  -674,   690
 -2411,   680,  1535
 -2051,   271,   732
  -109,  -437,  1024
  1747,  -394,   437
  1881,  -407,   648
   142,  -412,   892
 -2490,   633,   378
 -1600,    41,   711
   784,  -351,   983
  2486,  -464,   444
   830,  -930,   860
 -1917,   -78,   975
 -3360,   545,   970
  -286,  -257,   944
   936,  -295,   799
  2081,  -542,   229
   603, -1141,   414
 -2693,   208,  1161
 -2601,   277,  1206
   -19,  -403,   940
  1352,  -338,   652
  2430,  -661,   285
   175, -1090,   440
 -3402,   403,   984
 -2184,  -386,  1457
   533,  -627,   562
  1642,  -322,   370
  2028,  -632,   465
  -397,  -712,   815
 -4040,   590,  1517
  -622,   -52,  1362
   659,   -27,  1101
   828,   -77,   182
   828,  -466,  -484
  -295,  -353,    22
  -959,   305,  3389
  -207,   217,  2180
   -42,    44,   601
  -317,  -143,  -858
    17,  -454,  -671
   -27,  -261,   729
   354,   348,  2922
   250,   257,  2535
   266,   -53,   -52
  -450,   -68,  -924
  -302,  -249,  -355
   236,   -45,  1340
   597,   194,  3547
     0,  -221,  1254
  -700,   322, -1038
  -847,   145,  -278
   254,  -224,   330
  1633,  -175,  1376
   699,  -520,  1714
 -2130,   530,  1018
 -2034,   103,  -201
    84,  -466,   982
  2021,  -198,  1070
  1790,  -490,   966
  -494,  -465,   757
 -3915,   576,   493
  -605,  -360,   704
  1102,  -348,  1097
  2390,  -329,   810
   668,  -812,   629
 -1761,    -2,  1342
 -3078,   410,   158
  -434,  -553,   810
  1701,  -389,   804
  2535,  -462,   847
   -55,  -747,   807
 -3565,   304,   875
 -1624,  -229,   630
   306,  -648,   859
  2422,  -321,   700
  1922,  -836,   802
 -1443,  -511,  1256
 -3775,   661,   252
  -511,  -534,   765
  1095,  -288,   888
  2425,  -330,   641
   178,  -572,   792
 -3370,   519,  1490
 -1275,  -185,   470
   328,  -447,   671
  2298,  -261,   742
  1038,  -557,   792
 -1848,   340,  1211
 -2147,   510,   775
   -64,  -172,   894
  1119,  -265,   649
  2442,  -651,   562
  -471,  -915,  1198
 -4035,   470,   865
 -1415,  -418,   784
   162,  -635,   720
  1908,  -410,   751
  2079,  -730,   695
  -621,  -790,   841
 -4341,   577,   615
 -1196,  -580,  1125
   801,  -495,   647
  2765,  -405,   865
  1184,  -841,   632
 -1018,  -160,  1225
 -3872,   690,   391
  -924,  -602,   646
   797,  -641,   912
  2777,  -498,  1024
   571,  -744,   774
 -1842,    87,  1230
 -2938,   607,   341
  -475,  -478,   491
  1426,  -440,   955
  2409,  -352,   983
   381,  -841,   650
 -2452,   261,  1446
 -2358,   462,   338
  -276,  -402,   732
  1208,  -382,   831
  1752,  -313,   599
   799,  -471,   593
 -1307,   232,  1461
 -2597,   720,   849
  -722,  -161,   690
   600,  -531,   570
  1819,  -275,   422
  1144,  -484,   523
 -1111,    98,  1295
 -2800,   724,   882
  -524,   -68,   688
   738,  -266,   767
  1438,  -239,   701
  1062,  -194,   536
   -65,   -22,  1035
 -1679,   745,  1217
 -1742,   341,   592
  -199,  -332,   369
  1079,  -342,   495
  1641,  -256,   657
   698,  -507,   787
 -1588,   417,  1221
 -2580,   677,   847
   242,  -294,   708
  1189,  -201,  1095
  1962,  -507,   709
   130,  -645,   510
 -2844,   565,   845
 -2125,   107,   803
   220,  -538,   420
  1861,  -334,   971
  1896,  -581,   578
   -81,  -827,   822
 -3428,   495,   948
 -1876,  -151,   888
   367,  -561,   767
  1472,  -291,   971
  1209,  -265,   530
   673,  -442,   676
 -1589,   372,  1115
 -2789,   508,   675
   -61,  -547,   568
  1370,  -357,   880
  2125,  -436,   795
   552,  -792,   683
 -2471,   295,   890
 -2326,   310,   786
   -60,  -395,   867
  1182,  -271,   894
  2141,  -433,   584
   737,  -874,   654
 -1823,   184,   778
 -3370,   694,  1293
   325,  -523,   747
  1442,  -229,   761
  1983,  -627,   606
   197,  -844,   291
 -3252,   302,   804
 -1944,     1,  1187
   341,  -418,   760
  1651,  -297,   712
  1867,  -588,   652
  -259,  -875,   631
 -4217,   594,   739
 -1190,  -404,  1308
   624,  -517,   470
  2340,  -502,   742
   938,  -751,   787
  -985,    97,   736
 -3405,   759,   863
  -664,  -420,  1005
  1072,  -427,   574
  2125,  -407,   727
   966,  -922,   858
 -1157,  -412,   535
 -4319,   857,  1001
  -582,  -561,  1140
   878,  -472,   550
  2211,  -487,   538
  1192,  -751,   528
 -1084,  -356,   968
 -3882,   767,  1076
  -402,  -400,  1001
   887,  -396,   825
  2232,  -511,   802
   648,  -794,   609
 -1507,     9,  1054
 -2807,   567,  1003
  -540,  -378,   726
  1119,  -511,   657
  2493,  -611,  1013
   346,  -936,   945
 -2252,    61,   936
 -2988,   451,   660
   -65,  -802,   697
  1638,  -427,   595
  2395,  -751,   943
   124,  -872,   712
 -4148,   238,  1501
 -1419,  -162,   912
   352,  -330,   755
  1690,  -481,   848
  1690,  -710,   534
  -582,  -801,  1078
 -3893,   540,   832
 -1530,  -323,   939
   445,  -743,   665
  2697,  -465,   961
   889,  -607,   693
  -999,  -245,  1118
 -3387,   692,  1112
  -623,  -468,   384
   981,  -482,   575
  2921,  -464,   958
    54,  -893,   897
 -3504,   281,   974
 -1528,   -37,   731
    66,  -402,   724
  1734,  -398,   793
  1519,  -394,   889
  -189,  -234,  1521
 -1991,   449,   338
 -1695,   197,   482
   132,  -338,   267
  1916,  -406,   846
  1293,  -572,   974
  -630,  -182,  1005
 -2682,   472,   927
  -698,    26,  1010
   317,  -133,   761
  1412,  -180,   720
   319,  -118,   579
 -1504,   378,   920
  -908,   202,   838
   191,     5,   817
  1194,   -41,   885
   270,   -77,   811
 -1224,   334,   725
 -1080,   276,   717
    48,    20,   824
   974,   -44,   848
   457,  -127,   542
 -1278,   312,   907
 -1269,   247,   740
   -57,     6,   924
   898,  -127,   921
   988,  -230,   647
  -421,   -66,   724
 -1900,   316,   975
  -751,   178,  1030
  -212,   236,   968
   240,  -137,   806
   439,  -462,   130
  1000,   -86,  -653
 -1208,    70,  1889
 -1952,   228,  2579
  -146,  -324,   978
    70,  -680,  -574
    42,  -732, -1179
  -901,   -93,  1504
  -136,   265,  3222
  -239,  -247,  1527
  -393,  -616, -1035
  -658,  -308,  -677
  -292,    40,  1915
   368,   234,  3098
  -467,  -522,  1331
  -609,  -422, -1084
  -527,  -220,  -964
  -455,  -254,   836
   307,   103,  2518
   -58,    65,  2491
  -585,  -387,   500
  -109,  -278, -1584
  -365,  -411,  -462
    -4,  -391,  1928
  -313,  -111,  2597
 -1938,  -100,  1898
  -740,  -750,  -449
   349,  -148,  -374
  1327,  -248,   667
   746,  -153,  1201
 -1087,    -2,  1480
 -1100,   264,   621
  -588,   172,   478
  -223,   139,   858
   -74,    78,   885
  -214,    93,   801
  -270,   106,   645
   584,    -6,   528
   772,  -211,   765
 -1633,   126,  1184
 -2527,  -137,  1028
  1161,  -914,   486
  1882,  -104,   801
  -845,   -72,   716
 -2895,    68,   944
   355,  -553,   957
  2568,   -42,   703
  -632,  -173,   622
 -3470,   129,   952
  -666, -1035,   796
  4425,    -1,   607
   261,  -604,   941
 -1420,   -25,   706
 -1650,    58,   767
  -674,    28,  1115
  -208,    37,   826
   -81,    32,   496
  -241,   171,   568
  -585,   150,   822
  -685,   175,   447
   -74,   145,   787
  -212,    -8,   630
  -274,   -84,   479
 -1084,   567,  1367
    13,   -14,   428
  -393,   287,   392
  -908,    21,   289
  -548,    65,   539
   -31,   464,   970
  -295,   507,   288
 -1042,    10,   509
    21,   835,   527
  -320,   314,   387
  -694,  -257,   708
  -332,   241,   519
  -410,   163,   755
  -193,   108,   783
  -707,    86,   650
  -425,   312,   810
  -502,    89,   691
  -885,   341,   920
 -1179,   246,   940
  -173,  -323,   674
  1592,  -230,    43
   924,  -118,   460
 -2488,   340,  1354
 -1456,   181,  1564
   313,  -299,   465
  2599,  -260,  -201
   964,  -323,   536
 -3778,   197,  1165
 -1322,   154,  1902
   597,  -390,   355
  2694,  -161,    18
   636,  -485,   451
 -3587,   258,  1311
 -1229,   -52,  1530
   867,  -252,   340
  1494,   -66,   268
   130,    -2,   492
  -141,   328,  1180
  -766,   148,   775
  -633,   271,  1001
  -473,   160,   725
   576,   -79,   392
  1795,  -154,   331
   379,  -296,   914
 -3351,   382,  1463
 -1066,   -98,  1502
   421,  -311,   201
  2338,  -138,   130
   642,  -325,   578
 -2828,   287,   954
 -1515,   260,  1730
   302,  -419,   241
  2159,  -253,    32
   839,  -281,   492
 -2622,  -125,   572
 -1564,   245,  1782
    64,  -330,   612
  1978,   -94,   290
  1003,  -224,   340
 -2142,  -261,   540
 -2128,   272,  1661
   341,  -213,   689
  2194,     4,   220
   880,  -287,   441
 -2508,  -161,   788
 -1696,   150,  2051
   625,  -257,   721
  1720,   -67,   268
   720,  -109,   308
 -2401,   -86,   825
 -1098,   240,  1769
   715,  -217,   608
  1637,    78,   339
   512,  -198,   692
 -3055,   261,  1238
  -448,   -69,  1364
  1374,    -8,   628
  1195,  -105,   375
   465,  -408,   645
 -3452,   313,  1579
  -106,  -348,  1471
  1450,  -140,   411
  1341,   -22,   390
   422,  -225,   536
 -1097,    50,  1070
 -1080,   219,  1298
    73,    36,   880
   -50,     2,   748
   124,     1,   682
   233,   260,   838
    56,    92,   949
   278,   122,   598
   373,    85,   617
  1077,   -73,   442
   468,  -424,   672
 -2512,   716,  2020
  -534,  -112,  1551
  1090,  -278,   690
  1439,  -161,   385
   442,  -228,   603
 -2366,    28,   988
 -1014,    77,  1595
  1169,  -381,   628
  1665,    38,   345
   758,  -326,   748
 -2484,   431,  1532
 -1071,  -103,  1862
  1341,  -341,   532
  1351,   -62,   297
   708,  -208,   780
 -2381,   307,  1502
  -836,  -144,  1530
  1236,  -142,   635
  1467,   -48,   195
   874,  -138,   854
 -2268,   226,  1525
 -1156,    17,  1618
   920,  -301,   778
  1340,   -72,   129
  1041,   -37,   779
 -1498,    10,  1114
 -1254,   201,  1268
   538,  -218,   887
  1332,  -163,   130
  1127,    20,   944
  -288,   226,  1534
 -2125,   117,  1489
  -414,  -447,   821
  1454,  -168,   458
  1399,  -127,   130
   842,  -139,   967
 -2261,   261,  1725
 -1345,   -33,  1612
  1212,  -317,   677
  1302,    21,   212
   611,   -60,   566
 -1376,   108,  1112
 -1124,   278,  1641
  1110,  -215,   819
  1701,    -9,   308
   454,   -74,   790
 -2428,   146,  1253
 -1019,   -88,  1762
  1275,  -322,  1178
   985,   -25,   334
   -90,    17,   632
  -420,   194,   938
  -119,   237,   864
   -56,   227,   750
   -17,   224,   801
   -90,   123,   745
   -18,   166,   820
   266,   165,   877
   904,   -67,   694
   684,   -31,   531
  -605,  -119,   922
 -1620,   463,  1477
  -138,    12,  1376
  1085,  -191,   872
  1355,  -166,   281
   457,  -207,   720
 -1473,    95,  1205
 -1510,   194,  1476
   382,  -106,  1200
  1142,  -115,   617
  1102,  -159,   429
   595,  -102,   987
 -2031,   252,  1502
 -1471,   -24,  1078
   838,  -338,   946
  1241,  -155,   164
  1000,   -61,   634
  -272,    18,  1220
 -1955,   448,  1459
     8,  -262,  1038
  1470,    12,   592
   795,   -44,   438
   415,   -81,   939
 -1805,   509,  1537
  -659,  -177,  1183
  1079,   -67,   821
  1304,   -72,   369
   675,  -144,   795
 -1491,    83,  1435
 -1574,   234,  1441
   -19,  -353,  1366
  1774,   -79,   743
   364,   -77,   304
  -478,   -50,   620
  -534,   378,  1173
    -5,   140,   922
     4,   155,   694
   721,   -48,   575
  1110,  -176,   537
   -52,  -420,  1104
 -2472,   252,  1400
 -1039,  -368,  1254
   774,  -340,  1121
  1772,  -307,   252
   729,  -309,   562
  -965,  -318,   693
 -1791,   302,  1130
  -207,  -258,  1490
  1411,  -144,   684
  1205,  -184,   498
   133,   -74,   631
 -1994,   228,  1027
 -1461,    37,  1266
    72,  -418,  1046
  1353,  -308,   586
  1403,   -98,   445
   565,  -477,   807
  -859,   -57,  1054
 -2686,   277,  1275
   200,  -467,  1251
  1239,  -166,   515
  1659,   114,   650
   805,  -528,   738
 -1374,  -326,   916
 -2430,  -235,  1501
  -122,   -21,   955
   480,  -238,   738
  1894,    50,   485
   887,  -235,   685
  -191,  -449,   751
 -3088,   419,  1535
  -672,    23,  1286
   -45,  -311,   687
  1931,  -128,    18
  1520,   -37,   716
   394,  -595,   685
 -3874,   273,  1373
 -1025,   -98,  1474
   -34,  -163,   681
  1290,   -72,   383
  1290,   159,   732
   571,  -121,   789
 -1247,   141,   728
  -699,   289,  1215
  -605,   190,   757
  -359,   141,   742
   -71,   181,   721
     0,   218,   751
   350,   142,   588
   981,   189,   638
   550,   -84,   967
 -1568,  -158,   659
 -1662,   308,  1462
   650,  -361,   995
  1087,   -53,   280
  1567,   272,   761
   394,  -257,  1064
 -2715,   164,   984
 -1125,  -183,  1122
   138,  -112,   944
  1395,    26,   522
  1109,    62,   634
   518,  -148,  1162
 -3273,  -292,   814
  -955,   -41,  1280
   578,  -134,   947
  1380,   -30,   457
  1248,    40,   491
   -57,  -461,   938
 -3424,   495,  1679
  -301,  -354,  1579
   844,  -330,   739
  1508,  -142,     5
  1153,  -302,  -115
   487,  -275,  1019
 -3451,   394,  1507
  -861,    35,  1709
   637,  -237,   922
  1709,  -170,    74
  1227,  -227,   221
  -468,  -394,   994
 -2487,   867,  2002
  -292,   -64,  1211
   637,  -271,   436
  1584,  -170,    20
  1160,   -56,   718
   338,  -560,  1284
 -4202,   -92,   505
 -1251,   155,  1272
  1190,  -512,   566
  1761,    92,   451
   901,    11,  1068
   -57,  -302,   612
 -2995,   450,  1575
    61,   -57,  1245
  1160,  -124,   424
  1788,  -125,    95
   735,  -116,   805
 -1741,  -256,   830
 -2072,   384,  1608
   652,  -181,  1117
  1147,   -52,   305
  1081,   -31,   447
  -338,  -294,   372
 -2111,   434,  1726
  -335,  -117,  1528
  1233,   -77,   390
  1417,   -98,   184
   974,  -201,   220
  -145,  -286,  1225
 -3160,   548,  1501
   328,  -171,  1334
  1050,  -123,   440
  1473,  -204,   152
   889,  -227,   554
 -2523,   384,  1634
 -1098,  -140,  1454
   751,  -294,   477
  1432,  -138,    98
  1331,    -2,   388
   341,  -448,   979
 -3516,   267,  1388
  -920,  -151,  1543
  1004,  -375,   758
  1365,  -216,   128
  1322,    17,   550
  -284,  -307,   982
 -2874,   455,  1447
  -475,  -104,  1341
   839,  -308,   689
  1495,   -45,    62
  1047,  -109,   370
   240,  -142,  1044
 -2451,   374,  1412
  -808,   -28,  1387
   967,  -250,   728
  1869,   -51,   320
   790,  -210,   640
  -567,  -147,   955
 -2487,   513,  1894
  -124,  -404,  1290
  1544,  -130,   344
  1347,  -147,   104
   975,  -149,   523
  -369,  -116,   929
 -2609,   524,  1654
   231,  -197,  1178
  1439,  -119,   498
  1580,   -27,   201
   848,  -181,   730
 -1225,    28,  1027
 -1808,   168,  1705
   644,    45,   921
  1452,  -332,   420
   987,    34,   319
   398,  -287,   647
 -2526,   375,  1583
  -948,   -71,  1493
   461,  -444,   904
  1616,  -170,   223
  1244,  -145,   354
   400,  -408,   839
 -3204,    94,  1507
  -609,    38,  1717
   158,  -271,   747
  1594,  -274,   143
  1044,   -91,   326
   461,  -403,   769
 -2444,   360,  1525
  -821,   140,  1471
    14,  -161,   880
  1258,  -219,   337
  1084,     7,   370
   851,  -172,   807
 -2092,  -197,   981
 -1949,    83,  1733
   258,  -185,  1095
  1504,  -252,    95
  1211,  -151,   601
   631,  -252,   689
 -2316,    78,   922
 -1222,   174,  1474
    67,  -114,  1070
  1142,  -292,    90
  1075,   -85,   589
   655,     8,   878
 -1540,   388,  1223
  -738,   282,  1276
   499,    90,   931
   873,  -113,   451
   991,   -54,   436
   917,  -165,   767
  -321,  -211,  1066
 -2819,   368,  1290
  -480,  -107,  1217
  1065,  -379,   786
  1660,  -181,     1
   835,  -132,   708
  -122,  -421,  1006
 -3304,   556,  1721
  -358,  -127,  1651
  1315,  -375,   478
  1375,  -214,    20
  1081,  -122,   580
   207,  -370,  1024
 -3979,   230,  1304
  -487,   -63,  1350
   665,  -214,   715
  2006,  -234,   -22
  1155,  -232,   647
  -280,  -467,  1080
 -3605,   458,  1684
  -222,  -231,  1712
  1280,  -573,   503
  1754,  -135,   -99
   914,  -318,   408
  -682,  -261,   827
 -3078,   576,  1986
   454,  -188,  1414
  1190,   -92,   376
   783,   -51,   224
    76,    98,   593
  -150,   257,   820
  -676,   367,  1082
  -575,   480,  1448
   145,   -25,   708
  1120,    13,    95
  1292,  -121,   274
   352,  -214,  1006
 -3501,   496,  1561
  -727,    91,  1872
   432,  -212,   706
  1306,  -247,  -124
  1562,  -143,   172
   532,  -469,   956
 -2920,   238,  1265
 -1159,   213,  1728
    13,  -172,  1100
  1952,  -194,   359
  1468,  -127,   188
   572,  -225,   684
 -2586,    37,  1170
 -1724,   268,  1568
   257,  -251,  1164
  2351,  -251,    98
  1243,   -74,   725
   412,  -533,   717
 -3734,   164,  1041
 -1111,   -81,  1398
     5,  -460,   625
  2036,   -45,   336
  1562,    39,  1045
   675,  -512,   785
 -2013,  -381,   565
 -2570,  -374,  1420
  -644,  -412,  1427
  1827,  -184,   240
  1662,   -95,   557
   917,  -137,   626
  -119,  -161,   810
 -2908,    58,   953
  -508,   289,  1194
   331,   -40,   729
  1258,   304,   730
   902,   151,   823
   273,  -262,   594
 -2498,   124,   578
 -1198,    24,  1328
   -37,   -79,  1008
  1386,   -81,   444
  1002,   -37,   874
   455,  -352,   741
 -1682,   -44,   878
